price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,month_sold
275000.0,3.0,2.0,1380.0,3500.0,2.0,No,No,3,7,1380,0,1971,0,98118,47.5558,-122.27,1620,3900,2014,9
687500.0,5.0,2.25,3320.0,10500.0,1.0,No,No,4,7,2020,1300,1963,0,98033,47.692,-122.166,1840,10425,2014,7
275000.0,3.0,2.5,1870.0,7620.0,2.0,No,No,3,7,1870,0,1989,0,98023,47.3065,-122.358,1970,6821,2014,7
700000.0,3.0,3.5,3030.0,11550.0,2.0,No,,3,8,3030,0,1971,2011,98146,47.5051,-122.381,2340,10560,2014,12
342500.0,2.0,1.75,1920.0,7507.0,1.0,No,No,3,7,1210,0,1982,0,98034,47.7078,-122.234,1840,7500,2014,6
483500.0,4.0,2.25,2740.0,45732.0,2.0,No,No,3,8,2740,0,1995,0,98077,47.74,-122.048,2080,43560,2014,5
190000.0,3.0,1.75,1350.0,7370.0,1.0,No,No,4,6,1350,0,1912,0,98118,47.5336,-122.278,1440,6000,2014,8
300000.0,3.0,1.75,1350.0,7620.0,1.0,No,No,4,6,1350,0,1912,0,98118,47.5336,-122.278,1440,6000,2015,3
540000.0,3.0,2.25,1470.0,1691.0,2.0,No,No,3,8,1000,470,2007,0,98115,47.6743,-122.316,1660,4000,2014,5
140000.0,3.0,1.75,1270.0,8991.0,2.0,No,No,3,7,1270,0,1981,0,98042,47.3563,-122.149,1270,8993,2015,2
275000.0,4.0,1.75,1680.0,19405.0,1.0,No,No,4,7,1560,120,1959,0,98055,47.4552,-122.202,2000,12900,2015,4
370000.0,3.0,2.75,2120.0,7650.0,1.0,No,No,4,7,2120,0,1958,0,98056,47.4923,-122.178,1180,7650,2014,8
227000.0,2.0,1.0,1040.0,9100.0,1.0,No,No,4,7,1040,0,1937,0,98133,47.7407,-122.347,1950,13228,2015,3
312000.0,4.0,1.0,1730.0,8706.0,1.0,No,No,4,7,1010,720,1962,0,98058,47.4586,-122.175,1369,8418,2015,1
260000.0,2.0,1.0,1410.0,5650.0,1.5,No,No,3,6,1410,0,1918,0,98118,47.5159,-122.258,1430,5650,2014,10
797000.0,3.0,2.5,1370.0,1911.0,2.0,No,No,3,9,1370,0,1907,2011,98109,47.6375,-122.354,1630,2090,2014,7
605000.0,4.0,1.75,3280.0,35160.0,1.0,No,No,3,7,2080,1200,1976,0,98053,47.6728,-122.061,2510,31331,2015,2
329950.0,3.0,2.25,2070.0,7995.0,1.0,No,No,3,7,1350,720,1987,0,98031,47.403,-122.175,1620,6799,2015,3
180000.0,2.0,1.0,960.0,87991.0,1.5,No,No,3,5,960,0,1946,0,98014,47.63,-121.9,1940,392040,2014,12
220000.0,3.0,2.25,1470.0,7518.0,1.0,No,No,3,7,1160,310,1985,0,98003,47.2725,-122.3,1720,8300,2014,8
723000.0,4.0,2.25,2430.0,4748.0,1.5,No,No,3,8,1630,800,1928,0,98116,47.5904,-122.389,2430,4748,2014,7
375000.0,3.0,1.75,1430.0,8412.0,1.0,No,No,4,7,1070,360,1928,0,98125,47.7218,-122.299,1490,8410,2015,1
388000.0,3.0,1.75,1760.0,9277.0,1.0,No,No,4,7,1760,0,1962,0,98146,47.4977,-122.358,1760,7650,2015,1
249950.0,5.0,2.0,1730.0,7375.0,1.0,No,No,4,6,1730,0,1944,0,98178,47.4953,-122.238,1550,7125,2014,10
390000.0,5.0,1.75,2290.0,7900.0,1.0,No,No,4,7,1190,1100,1965,0,98133,47.7577,-122.358,1870,8250,2014,11
705000.0,4.0,1.75,1690.0,11739.0,1.0,No,No,4,8,1690,0,1959,0,98040,47.552,-122.219,2300,11600,2014,9
590000.0,4.0,2.5,3220.0,7875.0,1.5,No,No,4,8,3220,0,1966,0,98008,47.626000000000005,-122.12,1600,7875,2014,6
292000.0,4.0,1.75,2130.0,11097.0,1.0,No,No,3,7,1370,760,1952,0,98166,47.4629,-122.356,1850,11097,2014,10
907500.0,4.0,2.5,2770.0,8642.0,2.0,No,No,4,9,2770,0,1987,0,98007,47.6599,-122.146,2670,9000,2014,6
2271150.0,4.0,3.25,4040.0,18916.0,1.0,No,No,4,9,4040,0,1954,0,98039,47.6155,-122.238,3000,18831,2014,7
319500.0,4.0,2.25,2500.0,5100.0,1.5,No,No,4,7,1420,1080,1907,0,98108,47.523,-122.332,1430,5100,2014,10
265000.0,5.0,1.75,1580.0,5292.0,1.0,No,No,3,6,980,600,1913,0,98118,47.5677,-122.29,1600,2976,2015,2
237000.0,3.0,1.0,1130.0,10650.0,1.0,No,No,3,7,1130,0,1954,0,98188,47.4363,-122.286,1320,10650,2014,6
235000.0,5.0,1.0,1920.0,9282.0,1.5,No,No,5,6,1500,0,1966,0,98168,47.4702,-122.281,1520,9639,2014,9
740000.0,4.0,2.25,2230.0,6000.0,1.5,No,,3,8,1810,420,1928,0,98199,47.6464,-122.391,2840,6000,2015,3
359000.0,3.0,1.5,1550.0,4980.0,1.0,No,No,3,7,1080,470,1978,0,98133,47.7035,-122.34,940,4980,2014,7
334950.0,4.0,2.5,2230.0,5500.0,2.0,No,No,3,7,2230,0,1999,0,98038,47.3533,-122.023,1910,5500,2015,2
259950.0,2.0,1.0,790.0,8100.0,1.0,No,No,3,6,790,0,1947,0,98125,47.7159,-122.305,1420,8100,2014,9
253000.0,4.0,2.5,2230.0,4541.0,2.0,No,No,3,7,2230,0,2006,0,98042,47.3848,-122.1,2800,4860,2014,5
561000.0,3.0,2.25,1920.0,4140.0,2.0,No,No,3,8,1710,0,2004,0,98029,47.5498,-121.997,1730,3680,2014,6
455000.0,2.0,1.5,1260.0,7620.0,1.0,No,No,3,7,1260,0,1941,0,98115,47.6914,-122.288,1640,5100,2015,3
675000.0,4.0,2.5,2420.0,18470.0,1.0,No,No,3,8,920,1500,1968,0,98005,47.6001,-122.176,2690,13800,2015,4
267000.0,3.0,1.5,1920.0,8160.0,1.0,No,No,3,7,1090,0,1967,2014,98058,47.4551,-122.175,1260,7560,2014,6
599995.0,3.0,1.0,1620.0,3000.0,1.5,No,No,5,7,1620,0,1928,0,98103,47.6888,-122.347,1420,3060,2014,11
252000.0,4.0,1.75,1940.0,13370.0,1.0,No,No,4,8,1940,0,1974,0,98023,47.3215,-122.369,2405,11769,2014,11
247200.0,3.0,1.0,1590.0,11200.0,1.0,No,No,4,7,1590,0,1961,0,98092,47.2894,-122.188,1560,9750,2014,7
910000.0,3.0,3.5,3020.0,4082.0,2.0,No,No,3,9,2080,940,1954,2004,98199,47.651,-122.409,2060,5102,2014,5
419950.0,4.0,1.75,1870.0,16549.0,1.0,No,No,3,8,1870,0,1969,0,98072,47.7482,-122.083,1870,10804,2015,1
160000.0,3.0,1.0,880.0,8976.0,1.0,No,No,4,6,880,0,1966,0,98023,47.3056,-122.368,990,8760,2015,2
799950.0,4.0,3.5,3030.0,5494.0,3.0,No,No,3,9,3030,0,2014,0,98052,47.7103,-122.109,2910,5314,2014,9
400000.0,3.0,2.25,2140.0,11266.0,2.0,No,No,3,7,2140,0,1986,0,98019,47.7267,-121.966,2000,14174,2014,6
210000.0,5.0,2.0,2050.0,10200.0,1.0,No,No,3,6,1430,620,1956,0,98198,47.4136,-122.333,1940,8625,2014,5
475000.0,5.0,2.0,2050.0,10200.0,1.0,No,No,3,6,1430,620,1956,0,98198,47.4136,-122.333,1940,8625,2015,3
355900.0,3.0,2.5,2090.0,3821.0,2.0,No,No,3,7,2090,0,2008,0,98038,47.3655,-122.017,2040,4200,2015,5
710000.0,4.0,2.5,2630.0,8580.0,1.0,No,No,4,9,1700,930,1977,0,98005,47.5916,-122.166,2430,10240,2014,8
518000.0,4.0,1.75,1920.0,15000.0,1.0,No,No,3,7,1880,680,1974,0,98075,47.5952,-122.053,2210,15150,2015,4
375000.0,3.0,2.25,1200.0,5404.0,1.0,No,No,3,6,1200,0,1937,0,98117,47.6969,-122.368,1200,5987,2014,10
185000.0,3.0,1.5,1010.0,7755.0,1.0,No,No,3,6,1010,0,1953,0,98148,47.4238,-122.332,1270,8350,2014,11
402000.0,3.0,2.5,1520.0,3425.0,2.0,No,No,3,7,1520,0,1986,0,98052,47.6801,-122.161,1640,3425,2014,8
585000.0,3.0,1.75,2170.0,153767.0,1.0,No,No,3,7,2170,0,1976,0,98042,47.3694,-122.065,2840,49500,2014,8
500000.0,4.0,2.0,1980.0,4500.0,2.0,No,No,4,7,1980,0,1910,0,98107,47.6728,-122.379,1550,2541,2015,1
1715000.0,4.0,2.5,3070.0,7620.0,2.0,No,No,4,10,2670,400,1927,0,98112,47.6325,-122.29,3190,7523,2014,12
1680000.0,5.0,3.5,5170.0,7197.0,3.0,Yes,,3,11,3520,1650,1998,0,98155,47.7561,-122.271,3020,12880,2014,10
570000.0,2.0,2.0,1140.0,690.0,2.0,No,No,3,8,760,380,2014,0,98112,47.6205,-122.3,1480,1171,2015,2
680000.0,8.0,2.75,1920.0,4800.0,2.0,No,No,4,7,1390,1140,1901,0,98112,47.6241,-122.305,1540,4800,2014,8
345000.0,3.0,2.25,1690.0,14615.0,2.0,No,No,4,7,1690,0,1979,0,98045,47.4492,-121.78,1390,11360,2014,12
355000.0,4.0,2.5,2150.0,3600.0,2.0,No,No,3,7,2150,0,2010,0,98038,47.3658,-122.019,2220,3915,2015,4
390000.0,3.0,1.5,1180.0,7700.0,1.0,No,No,4,7,1180,0,1959,0,98007,47.6133,-122.133,1510,8800,2014,9
128000.0,3.0,1.0,1400.0,9690.0,1.0,No,No,3,7,1400,0,1969,0,98023,47.3201,-122.398,1280,9600,2015,4
448500.0,3.0,1.75,1300.0,4800.0,2.0,No,Yes,4,7,1300,0,1912,0,98136,47.5457,-122.383,1300,4800,2014,8
346000.0,3.0,1.75,1590.0,9636.0,1.5,No,No,4,6,1590,0,1953,0,98155,47.754,-122.321,1800,9975,2014,11
779000.0,3.0,1.75,1990.0,5600.0,1.0,No,Yes,3,8,1330,660,1941,0,98199,47.65,-122.415,2630,6780,2014,9
335000.0,3.0,1.75,1510.0,9720.0,1.0,No,No,3,7,1510,0,1948,1976,98028,47.7728,-122.258,1520,10037,2015,2
1850000.0,4.0,3.25,2910.0,1880.0,2.0,No,,5,9,1830,1080,1914,0,98122,47.61600000000001,-122.282,3100,8200,2014,9
799990.0,3.0,2.5,2850.0,21780.0,2.0,No,No,3,10,2850,0,1994,0,98053,47.6455,-122.04,3020,21798,2015,2
1075000.0,3.0,2.5,2830.0,56628.0,2.0,No,No,3,11,2830,0,2001,0,98011,47.7409,-122.198,2830,16430,2014,10
371000.0,2.0,1.5,1110.0,1189.0,3.0,No,No,3,8,1110,0,2000,0,98107,47.6711,-122.377,1420,1311,2014,8
620000.0,4.0,2.5,1900.0,9775.0,1.0,No,No,5,7,1900,0,1967,0,98033,47.6856,-122.168,1990,10500,2014,10
343000.0,4.0,1.75,2290.0,7620.0,1.0,No,No,3,7,1340,950,1960,0,98146,47.5045,-122.369,1800,7605,2014,5
265000.0,3.0,1.0,1010.0,14948.0,1.0,No,No,5,6,1010,0,1969,0,98059,47.4772,-122.144,1510,9600,2014,10
825000.0,3.0,2.5,3400.0,38400.0,1.0,No,,3,8,1870,1530,1955,2015,98177,47.7611,-122.372,3400,24338,2014,10
889000.0,4.0,3.5,4070.0,10976.0,2.0,No,No,3,10,4070,0,2004,0,98075,47.5805,-121.97,4080,10106,2015,4
305000.0,3.0,2.25,1630.0,7620.0,1.0,No,No,4,8,1100,530,1977,0,98030,47.3801,-122.166,1830,8470,2015,4
407000.0,2.0,2.5,1700.0,6635.0,2.0,No,No,4,8,1700,0,1976,0,98052,47.6655,-122.13,1700,6635,2014,10
613000.0,5.0,2.5,2070.0,12000.0,1.0,No,No,4,7,1340,730,1967,0,98008,47.626000000000005,-122.104,2090,12000,2014,6
1637500.0,3.0,3.5,4660.0,21164.0,2.0,Yes,,3,12,4660,0,1975,1990,98166,47.4418,-122.354,3140,24274,2014,12
645000.0,3.0,3.75,2050.0,6000.0,2.0,No,No,5,7,1550,500,1910,0,98103,47.6873,-122.332,1780,4000,2015,2
1160000.0,4.0,3.5,4680.0,9700.0,2.0,No,No,3,10,3360,1320,2005,0,98006,47.5703,-122.165,2800,12343,2014,6
610000.0,3.0,2.25,2320.0,38186.0,2.0,No,No,3,8,2320,0,1980,0,98053,47.6645,-122.068,2875,37523,2014,9
450000.0,3.0,2.5,3800.0,13071.0,2.0,No,No,3,10,2730,1070,1994,0,98023,47.3076,-122.397,2980,11110,2015,3
300000.0,3.0,2.0,720.0,7598.0,1.0,No,No,5,6,720,0,1947,0,98106,47.5483,-122.36,1080,7209,2014,7
1120000.0,5.0,2.75,4400.0,18500.0,1.0,No,,5,9,2250,2150,1963,0,98028,47.7424,-122.263,3290,19257,2014,6
418200.0,3.0,2.5,1920.0,74297.0,2.0,No,No,3,9,2260,0,1992,0,98022,47.2704,-122.013,3110,98000,2015,2
250000.0,3.0,2.5,1650.0,2802.0,2.0,No,No,3,7,1650,0,2004,0,98055,47.4328,-122.196,1490,2084,2014,8
619000.0,3.0,2.5,2560.0,43608.0,2.0,No,No,3,9,2560,0,2002,0,98077,47.7614,-122.026,3000,54088,2014,8
500000.0,4.0,3.0,3720.0,15048.0,3.0,No,No,3,7,3720,0,1979,2014,98059,47.5116,-122.144,2020,15180,2014,6
465000.0,4.0,2.5,2590.0,7620.0,2.0,No,No,3,8,2590,0,1986,0,98038,47.3714,-122.059,2320,15625,2014,11
322000.0,4.0,1.0,1750.0,68841.0,1.0,No,No,3,7,1750,0,1942,0,98058,47.4442,-122.081,1550,32799,2014,12
276900.0,3.0,2.5,1620.0,7320.0,2.0,No,No,3,7,1620,0,1989,0,98038,47.3617,-122.054,1550,7686,2015,1
660000.0,3.0,2.25,1700.0,12615.0,1.0,No,No,4,7,1300,400,1990,0,98033,47.6965,-122.197,1950,13163,2015,3
480000.0,3.0,2.5,2450.0,28185.0,2.0,No,No,3,9,2450,0,1990,0,98058,47.4665,-122.122,2440,33541,2014,10
925000.0,3.0,1.75,1610.0,10796.0,1.0,No,No,3,7,1070,540,1951,0,98004,47.6272,-122.208,1940,10796,2015,4
825000.0,3.0,3.0,3730.0,35900.0,1.0,No,No,3,9,2960,770,1979,0,98008,47.5814,-122.122,2280,16026,2014,7
326000.0,2.0,1.0,1210.0,7440.0,1.0,No,No,3,6,780,430,1940,0,98155,47.7376,-122.322,1070,7440,2015,3
205000.0,3.0,1.0,1300.0,9880.0,1.0,No,No,4,7,1300,0,1959,0,98003,47.3352,-122.297,2140,9600,2015,4
593567.0,3.0,2.5,1770.0,3205.0,2.0,No,No,3,9,1770,0,2005,0,98052,47.6658,-122.084,2120,4134,2015,4
440000.0,3.0,2.5,2060.0,11231.0,2.0,No,No,3,8,2060,0,1987,0,98072,47.7571,-122.141,2140,10224,2014,8
751000.0,3.0,2.5,3090.0,13316.0,2.0,No,No,3,10,3090,0,1992,0,98075,47.588,-122.079,2980,14437,2014,7
295000.0,2.0,1.75,1050.0,6500.0,1.5,No,,4,6,1050,0,1925,0,98055,47.4727,-122.2,1320,10075,2014,9
422500.0,3.0,2.0,1300.0,2250.0,2.0,No,No,3,7,1300,0,1988,0,98103,47.6923,-122.332,1300,4500,2014,9
480000.0,3.0,1.0,1160.0,8800.0,1.0,No,No,4,7,1160,0,1959,0,98008,47.6112,-122.128,1750,8400,2014,12
890900.0,4.0,2.5,3420.0,6233.0,2.0,No,No,3,9,3420,0,2006,0,98027,47.5416,-121.998,3350,5000,2014,7
672500.0,4.0,2.75,2620.0,6707.0,2.0,No,No,3,9,2620,0,2000,0,98075,47.5965,-122.038,2590,6530,2014,5
605000.0,4.0,1.5,1880.0,3500.0,1.0,No,No,4,7,1080,800,1926,0,98103,47.6835,-122.347,1690,3500,2014,10
1675000.0,5.0,3.25,4560.0,19080.0,1.0,No,No,5,9,2490,2070,1963,0,98004,47.6291,-122.226,3390,20140,2015,3
565000.0,4.0,2.5,2330.0,7936.0,2.0,No,No,3,9,2330,0,1987,0,98074,47.6269,-122.03,2460,8137,2014,9
725000.0,4.0,1.75,2350.0,7574.0,1.0,No,No,3,8,1720,630,1979,0,98027,47.5634,-122.087,2220,8496,2015,5
640000.0,3.0,3.0,1560.0,1466.0,3.0,No,No,3,8,1560,0,2006,0,98103,47.6604,-122.352,1530,2975,2014,7
253750.0,4.0,1.0,1380.0,7110.0,1.5,No,No,3,6,1380,0,1939,0,98030,47.3846,-122.226,1430,7110,2015,2
799950.0,6.0,2.75,3040.0,36721.0,1.0,No,,4,9,1760,1280,1958,0,98166,47.4488,-122.356,2420,21075,2014,7
595000.0,4.0,1.5,1350.0,8113.0,1.0,No,No,4,7,1350,0,1959,0,98004,47.5807,-122.196,1930,8113,2014,7
850000.0,4.0,2.5,3180.0,11652.0,2.0,No,Yes,3,9,3180,0,1977,0,98040,47.567,-122.212,3110,15183,2014,9
366000.0,3.0,2.5,1790.0,4065.0,2.0,No,No,3,8,1790,0,2009,0,98019,47.7344,-121.965,2480,4252,2014,10
715000.0,4.0,3.0,1986.0,6000.0,2.0,No,,4,8,1746,240,1922,0,98136,47.5374,-122.39,1930,6200,2014,9
300000.0,4.0,2.5,2400.0,7215.0,2.0,No,No,3,8,2400,0,1992,0,98023,47.2944,-122.371,2220,7760,2014,12
960000.0,4.0,3.0,1920.0,9150.0,2.0,No,No,3,10,3490,1100,1981,0,98177,47.7234,-122.372,2910,12348,2014,6
812000.0,3.0,2.0,1970.0,3420.0,2.0,No,,5,8,1970,0,1913,0,98103,47.6762,-122.354,1770,3420,2015,4
234950.0,3.0,1.0,1360.0,9948.0,1.0,No,No,3,6,1360,0,1977,0,98010,47.3422,-122.053,1670,8475,2014,5
656500.0,4.0,2.0,2710.0,4750.0,1.0,No,No,4,7,1460,1250,1919,0,98115,47.6756,-122.305,1700,3800,2014,6
255000.0,2.0,1.5,920.0,1598.0,2.0,No,No,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598,2014,7
538000.0,3.0,2.75,2000.0,7204.0,1.0,No,No,5,7,1250,750,1960,0,98006,47.565,-122.116,2480,17633,2014,12
260000.0,3.0,2.25,1920.0,9680.0,1.0,No,No,4,7,1300,620,1961,0,98031,47.412,-122.195,1500,9516,2014,7
546200.0,3.0,2.5,2678.0,6607.0,2.0,No,No,3,9,2678,0,1998,0,98028,47.738,-122.235,2780,6607,2014,10
280500.0,3.0,1.0,1220.0,4541.0,1.0,No,No,3,7,890,330,1952,0,98108,47.5387,-122.294,1670,3429,2015,4
295000.0,3.0,1.75,1440.0,4000.0,1.0,No,No,4,7,1050,390,1979,0,98106,47.5329,-122.354,1560,4000,2014,8
700000.0,4.0,1.75,2420.0,520.0,1.5,No,No,3,7,2420,0,1900,0,98112,47.6209,-122.302,1200,1170,2014,10
560000.0,3.0,2.0,2090.0,15790.0,1.0,No,No,3,9,2090,0,1992,0,98034,47.7296,-122.199,1820,8770,2014,11
912000.0,4.0,2.75,4030.0,10888.0,2.0,No,No,3,10,4030,0,1997,0,98075,47.5651,-122.034,3720,10756,2015,4
437000.0,3.0,1.75,1310.0,9282.0,1.0,No,No,4,7,1310,0,1976,0,98052,47.6844,-122.111,1310,8748,2014,5
447000.0,3.0,2.5,1800.0,3074.0,2.0,No,No,3,7,1800,0,2003,0,98072,47.7631,-122.149,1610,2929,2015,3
500000.0,4.0,1.0,1160.0,20100.0,1.0,No,No,4,6,820,340,1913,0,98056,47.5175,-122.201,1670,10200,2014,10
508300.0,3.0,2.25,1160.0,5969.0,1.0,No,No,3,7,880,280,1930,0,98115,47.6844,-122.306,1550,5120,2015,3
485000.0,3.0,1.5,1870.0,7853.0,1.0,No,No,3,7,1300,570,1962,0,98125,47.7045,-122.281,1870,8300,2014,7
540000.0,7.0,5.75,3700.0,7647.0,2.0,No,Yes,3,8,3700,0,1948,1984,98155,47.7393,-122.289,2510,7479,2014,5
356000.0,3.0,2.25,2280.0,8765.0,2.0,No,No,3,8,2280,0,1977,0,98058,47.4419,-122.133,1920,8265,2014,9
525000.0,4.0,2.0,1720.0,6099.0,1.0,No,No,4,7,860,860,1949,0,98115,47.6765,-122.287,1100,5671,2014,8
962800.0,4.0,2.75,3630.0,11775.0,2.0,No,No,3,10,3630,0,1999,0,98074,47.6378,-122.066,3800,12451,2015,3
315000.0,4.0,2.5,2040.0,6300.0,2.0,No,No,3,8,2040,0,2003,0,98031,47.3918,-122.185,2260,5877,2014,10
525000.0,3.0,2.25,1750.0,1879.0,3.0,No,No,3,8,1750,0,2001,0,98107,47.6722,-122.391,1750,3155,2014,6
325000.0,2.0,2.25,1550.0,2285.0,2.0,No,No,3,8,1550,0,2007,0,98106,47.5398,-122.369,1550,2135,2015,4
965800.0,4.0,1.75,2500.0,8725.0,1.0,No,No,4,8,1500,1000,1966,0,98004,47.6304,-122.205,1900,8998,2015,4
550000.0,4.0,1.0,1440.0,3600.0,1.5,No,No,4,7,1440,0,1924,0,98116,47.5694,-122.385,1010,5175,2014,7
182200.0,4.0,1.0,1130.0,13927.0,1.5,No,No,3,6,1130,0,1929,0,98168,47.4939,-122.3,1800,8274,2014,10
315000.0,3.0,1.0,1210.0,8505.0,1.5,No,No,3,7,1210,0,1958,0,98106,47.5389,-122.353,1430,8505,2014,9
500000.0,2.0,1.0,960.0,5000.0,1.0,No,No,4,7,960,0,1900,0,98107,47.6755,-122.367,1330,5000,2014,8
480000.0,5.0,2.5,2160.0,7737.0,2.0,No,No,3,7,2160,0,1998,0,98065,47.5381,-121.872,2460,7737,2014,7
1690000.0,3.0,1.75,3400.0,8965.0,1.0,No,,5,9,1820,1580,1957,0,98105,47.6569,-122.273,3200,8500,2014,5
525000.0,5.0,3.25,3960.0,7620.0,2.0,No,No,4,9,2690,1270,1989,0,98038,47.3984,-122.055,2360,96703,2014,11
407500.0,4.0,2.5,1900.0,7620.0,2.0,No,No,3,7,1900,0,1988,0,98133,47.7776,-122.352,1800,8460,2015,4
443000.0,4.0,3.0,2620.0,35124.0,2.0,No,No,3,9,2620,0,1987,0,98092,47.3067,-122.116,2920,35807,2015,3
1256500.0,4.0,2.5,3150.0,13700.0,2.0,No,No,4,9,3150,0,1966,0,98040,47.5309,-122.224,3200,11900,2014,5
642000.0,3.0,1.0,1040.0,4480.0,1.0,No,No,3,7,870,170,1924,0,98109,47.6461,-122.356,1730,4200,2014,8
520000.0,3.0,1.75,1540.0,7558.0,1.0,No,No,3,8,1540,0,1964,0,98052,47.6707,-122.156,1540,7863,2015,1
750000.0,3.0,2.0,1820.0,5000.0,1.5,No,No,4,8,1720,100,1941,0,98116,47.5845,-122.395,2220,7200,2014,6
855000.0,5.0,1.5,1930.0,4500.0,1.5,No,No,3,8,1930,0,1929,0,98112,47.6401,-122.303,2083,4500,2015,4
275000.0,4.0,1.0,1430.0,27153.0,1.5,No,No,4,5,1430,0,1934,0,98065,47.5372,-121.744,1880,27153,2014,10
265000.0,5.0,2.75,2920.0,7620.0,1.5,No,No,5,7,1800,1120,1911,0,98002,47.3072,-122.221,1220,5250,2014,9
894400.0,3.0,2.5,3100.0,45738.0,2.0,No,No,3,10,3100,0,1991,0,98053,47.6854,-122.048,3340,45738,2015,4
699950.0,2.0,2.5,2390.0,7489.0,1.0,No,No,3,8,2390,0,2007,0,98053,47.7243,-122.032,2170,7489,2014,11
435000.0,3.0,2.0,1270.0,10713.0,1.0,No,No,4,7,1270,0,1969,0,98034,47.7247,-122.181,1620,8250,2015,4
259500.0,4.0,1.5,1300.0,7200.0,1.0,No,No,4,7,1300,0,1970,0,98031,47.4179,-122.181,1420,7200,2015,5
359950.0,4.0,3.25,1920.0,4785.0,2.0,No,No,3,9,2290,0,2007,0,98038,47.3833,-122.037,2290,4785,2014,10
579000.0,3.0,1.0,1590.0,5400.0,1.0,No,Yes,3,8,1280,310,1948,0,98118,47.5509,-122.261,2140,7161,2014,8
525000.0,4.0,2.0,2420.0,10735.0,1.5,No,No,3,7,2420,0,1967,0,98052,47.6899,-122.122,1570,9540,2014,9
320000.0,4.0,2.5,2130.0,9653.0,1.0,No,No,3,7,1500,630,1978,0,98031,47.4068,-122.175,2000,7988,2015,4
635000.0,4.0,1.75,1950.0,13320.0,1.0,No,No,4,8,1370,580,1969,0,98007,47.6196,-122.139,2120,12051,2014,5
400000.0,4.0,2.5,2150.0,5397.0,2.0,No,No,3,8,2150,0,1998,0,98058,47.4644,-122.151,2260,5080,2014,9
455000.0,3.0,1.75,1270.0,7700.0,1.0,No,No,4,7,1270,0,1968,0,98052,47.6711,-122.148,1510,7700,2014,10
572000.0,3.0,1.75,1850.0,22767.0,1.5,No,,5,6,1850,0,1908,0,98074,47.6144,-122.067,2700,17906,2015,2
650000.0,2.0,1.5,1440.0,136778.0,1.0,No,No,4,8,1140,300,1956,0,98072,47.7608,-122.118,1740,21600,2015,4
162500.0,3.0,1.5,1920.0,7417.0,1.0,No,No,3,7,1390,0,1967,0,98001,47.3369,-122.275,1390,7665,2015,1
400000.0,2.0,2.5,1340.0,1240.0,2.0,No,No,3,8,1150,190,2008,0,98052,47.6858,-122.102,1280,1312,2014,11
989000.0,6.0,4.5,3830.0,4800.0,3.0,No,No,3,9,3050,780,1919,2004,98119,47.6404,-122.361,1990,4800,2014,7
342000.0,3.0,1.75,1780.0,10409.0,1.0,No,No,3,7,1280,500,1981,0,98058,47.4627,-122.168,1780,7415,2014,6
315000.0,4.0,2.5,3130.0,5999.0,2.0,No,No,3,7,3130,0,2006,0,98042,47.3837,-122.099,3020,5997,2015,3
485000.0,4.0,2.75,1830.0,8384.0,1.0,No,No,3,7,1320,510,1979,0,98034,47.733,-122.22,2190,7695,2015,4
277500.0,4.0,2.5,2550.0,7500.0,1.0,No,No,3,8,1750,800,1976,0,98023,47.3165,-122.386,2260,8800,2014,12
1295000.0,4.0,3.5,3790.0,90169.0,2.0,No,No,3,11,3790,0,1998,0,98053,47.6587,-122.022,3410,46951,2015,3
385000.0,4.0,1.75,1800.0,10890.0,1.5,No,No,4,6,1800,0,1912,0,98027,47.5312,-122.04,1530,9818,2014,8
426000.0,2.0,1.0,1630.0,7680.0,1.0,No,No,3,7,830,800,1947,0,98125,47.7092,-122.291,1250,7740,2014,11
310000.0,4.0,2.0,1870.0,6000.0,1.5,No,No,3,7,1870,0,1956,0,98125,47.7155,-122.315,1520,7169,2014,6
449000.0,4.0,2.0,1920.0,6000.0,1.5,No,No,3,7,1870,0,1956,0,98125,47.7155,-122.315,1520,7169,2015,1
375000.0,2.0,1.0,980.0,3915.0,1.0,No,No,4,7,980,0,1919,0,98118,47.5589,-122.29,1425,1576,2014,12
1187500.0,3.0,2.25,2860.0,10625.0,1.0,No,,3,10,1920,940,1976,0,98115,47.6915,-122.273,2860,8075,2015,3
468000.0,3.0,2.25,1470.0,5597.0,2.0,No,No,3,7,1470,0,1985,0,98029,47.5674,-122.019,1610,5217,2015,4
336000.0,1.0,1.0,1160.0,5000.0,2.0,No,No,3,7,1160,0,2000,0,98144,47.5883,-122.311,2060,5000,2015,4
412500.0,4.0,2.25,1630.0,7969.0,1.0,No,No,3,7,1100,530,1977,0,98034,47.7336,-122.19,1580,7440,2014,8
545000.0,4.0,2.5,2755.0,11612.0,2.0,No,No,3,8,2755,0,2001,0,98019,47.7394,-121.965,2820,12831,2015,3
133000.0,5.0,2.0,1430.0,5600.0,1.5,No,No,3,6,1430,0,1947,0,98118,47.5192,-122.266,1860,5980,2014,12
440000.0,5.0,2.0,1430.0,5600.0,1.5,No,No,3,6,1430,0,1947,0,98118,47.5192,-122.266,1860,5980,2015,5
335000.0,4.0,2.5,2520.0,7205.0,2.0,No,No,3,8,2520,0,1987,0,98003,47.343,-122.316,2350,7632,2014,8
